"Chromosome","Source","Type","Start","Stop","Score","Strand","Phase","Name","GeneID","BioType","Function","Length","rna_30","rna_35","rna_L007","Fmean","value"
"chr1","EviAnn","gene",139915946,139949593,".","+",".","LOC_00001184","geneID=LOC_00001184","protein_coding","Ssh3:_Protein_phosphatase_Slingshot_homolog_3_(Mus_musculus)",2298,111.564,57.4747,70.7621,79.9336,6.32073016079197
"chr1","EviAnn","gene",139950268,139967656,".","+",".","LOC_00001186","geneID=LOC_00001186","protein_coding","function_unknown",432,35.7195,47.1958,31.0723,37.9958666666667,5.24777058018472
"chr1","EviAnn","gene",139950268,139971917,".","+",".","LOC_00001185","geneID=LOC_00001185","protein_coding","Mlxip:_MLX-interacting_protein_(Mus_musculus)",1481.77,90.4219,502.922,90.8952,228.0797,7.83339423654486
"chr1","EviAnn","gene",140174228,140187696,".","+",".","LOC_00001192","geneID=LOC_00001192","protein_coding","RAD9A:_Cell_cycle_checkpoint_control_protein_RAD9A_(Homo_sapiens)",1242,44.2425,22.9091,34.2146,33.7887333333333,5.07847036288032
"chr1","EviAnn","gene",140184749,140198112,".","-",".","LOC_00001193","geneID=LOC_00001193","protein_coding","Ppp1ca:_Serine/threonine-protein_phosphatase_PP1-alpha_catalytic_subunit_(Rattus_norvegicus)",993,17.2765,9.9702,0,9.08223333333333,3.18304710178302
"chr1","EviAnn","gene",140286859,140330124,".","+",".","LOC_00001195","geneID=LOC_00001195","protein_coding","CARNS1:_Carnosine_synthase_1_(Homo_sapiens)",1984.8,83.707,67.0328,77.8378,76.1925333333333,6.25157771923622
"chr1","EviAnn","gene",140334365,140358542,".","+",".","LOC_00001196","geneID=LOC_00001196","protein_coding","Rps6kb2:_Ribosomal_protein_S6_kinase_beta-2_(Mus_musculus)",1437,11.2339,6.45311,0,5.89567,2.5596557743164
"chr1","EviAnn","gene",140351360,140356599,".","-",".","LOC_00001197","geneID=LOC_00001197","protein_coding","PTPRCAP:_Protein_tyrosine_phosphatase_receptor_type_C-associated_protein_(Homo_sapiens)",612,2095.43,1803.34,2914.87,2271.21333333333,11.1492475083146
"chr1","EviAnn","gene",140360871,140387646,".","-",".","LOC_00001198","geneID=LOC_00001198","protein_coding","CORO1B:_Coronin-1B_(Pongo_abelii)",1476,39.9634,25.0366,34.3083,33.1027666666667,5.04887989468348
"chr1","EviAnn","gene",140481105,140495878,".","-",".","LOC_00001202","geneID=LOC_00001202","protein_coding","NDUFS8:_NADH_dehydrogenase_[ubiquinone]_iron-sulfur_protein_8,_mitochondrial_(Macaca_fascicularis)",627,10.3421,0,0,3.44736666666667,1.78549475389773
"chr1","EviAnn","gene",140600642,140625798,".","+",".","LOC_00001204","geneID=LOC_00001204","protein_coding","MAX:_Protein_max_(Gallus_gallus)",367.5,0,135.206,43.2251,59.4770333333333,5.89426078360205
"chr1","EviAnn","gene",140666056,140702817,".","+",".","LOC_00001206","geneID=LOC_00001206","protein_coding","Rab15:_Ras-related_protein_Rab-15_(Rattus_norvegicus)",570,0,35.2147,34.8778,23.3641666666667,4.54622567618134
"chr1","EviAnn","gene",140706085,140708356,".","+",".","LOC_00001207","geneID=LOC_00001207","protein_coding","GPX2:_Glutathione_peroxidase_2_(Sapajus_apella)",426,310.314,241.293,206.519,252.708666666667,7.98133133226326
"chr1","EviAnn","gene",140739121,140910411,".","+",".","LOC_00001209","geneID=LOC_00001209","protein_coding","SPTB:_Spectrin_beta_chain,_erythrocytic_(Homo_sapiens)",7074,11.0127,13.6424,16.4968,13.7173,3.77792463616906
"chr1","EviAnn","gene",140896162,140934159,".","-",".","LOC_00001210","geneID=LOC_00001210","protein_coding","Plekhg3:_Pleckstrin_homology_domain-containing_family_G_member_3_(Mus_musculus)",1850.64,155.34,296.901,331.11,261.117,8.02855257702066
"chr1","EviAnn","gene",140977733,141018961,".","+",".","LOC_00001211","geneID=LOC_00001211","protein_coding","Nup160:_Nuclear_pore_complex_protein_Nup160_(Mus_musculus)",1662,3.18086,2.7836,0,1.98815333333333,0.991429026874552
"chr1","EviAnn","gene",141021942,141047388,".","+",".","LOC_00001212","geneID=LOC_00001212","protein_coding","FNBP4:_Formin-binding_protein_4_(Homo_sapiens)",2772,1.8252,15.1148,3.1274,6.68913333333333,2.74181930254126
"chr1","EviAnn","gene",141051710,141091077,".","+",".","LOC_00001213","geneID=LOC_00001213","protein_coding","Agbl2:_Cytosolic_carboxypeptidase_2_(Mus_musculus)",2675,0,1.62977,0,0.543256666666667,-0.88029412109438
"chr1","EviAnn","gene",141104039,141120744,".","+",".","LOC_00001214","geneID=LOC_00001214","protein_coding","MTCH2:_Mitochondrial_carrier_homolog_2_(Bos_taurus)",814.5,0,11.1625,0,3.72083333333333,1.8956257695127
"chr1","EviAnn","gene",141104757,141105305,".","-",".","LOC_00001215","geneID=LOC_00001215","protein_coding","PLA2G1B:_Phospholipase_A2,_major_isoenzyme_(Sus_scrofa)",549,423.254,338.216,691.015,484.161666666667,8.91934504874984
"chr1","EviAnn","gene",141146694,141232558,".","-",".","LOC_00001217","geneID=LOC_00001217","protein_coding","Myo10:_Unconventional_myosin-X_(Rattus_norvegicus)",5997,9.78545,2.09361,16.0498,9.30962,3.21872228107042
"chr1","EviAnn","gene",141295738,141352911,".","-",".","LOC_00001218","geneID=LOC_00001218","protein_coding","Slc4a3:_Anion_exchange_protein_3_(Danio_rerio)",3317.14,0,2.80526,0,0.935086666666667,-0.0968280103407925
"chr1","EviAnn","gene",141356018,141402614,".","+",".","LOC_00001219","geneID=LOC_00001219","protein_coding","STK11IP:_Serine/threonine-protein_kinase_11-interacting_protein_(Gallus_gallus)",2891,0,5.64562,0,1.88187333333333,0.912169525238734
"chr1","EviAnn","gene",141427693,141438795,".","+",".","LOC_00001220","geneID=LOC_00001220","protein_coding","gjc1:_Gap_junction_gamma-1_protein_(Xenopus_laevis)",1137,0,4.23645,0,1.41215,0.497893341273673
"chr1","EviAnn","gene",141442090,141447783,".","-",".","LOC_00001221","geneID=LOC_00001221","protein_coding","INHA:_Inhibin_alpha_chain_(Gallus_gallus)",1062,0,4.59609,0,1.53203,0.615444548194635
"chr1","EviAnn","gene",141455315,141523172,".","+",".","LOC_00001222","geneID=LOC_00001222","protein_coding","OBSCN:_Obscurin_(Homo_sapiens)",7421,0,3.41009,0.568407,1.32616566666667,0.407261010404716
"chr1","EviAnn","gene",141548826,141570547,".","+",".","LOC_00001224","geneID=LOC_00001224","protein_coding","Chpf:_Chondroitin_sulfate_synthase_2_(Mus_musculus)",2193.6,0,9.93052,0,3.31017333333333,1.72690676403946
"chr1","EviAnn","gene",141658512,141766466,".","-",".","LOC_00001225","geneID=LOC_00001225","protein_coding","ASIC4:_Acid-sensing_ion_channel_4_(Homo_sapiens)",1150,0,8.46842,0,2.82280666666667,1.49713032234317
"chr1","EviAnn","gene",141982371,141986951,".","+",".","LOC_00001228","geneID=LOC_00001228","protein_coding","pol:_Retrovirus-related_Pol_polyprotein_from_type-2_retrotransposable_element_R2DM_(Drosophila_melanogaster)",822,50.8383,50.4772,50.0918,50.4691,5.65732845461437
"chr1","EviAnn","gene",141987696,141994868,".","-",".","LOC_00001229","geneID=LOC_00001229","protein_coding","SPEGNB:_SPEG_neighbor_protein_(Homo_sapiens)",717,17.2994,22.6103,22.4095,20.7730666666667,4.37664230761327
"chr1","EviAnn","gene",142166196,142179619,".","-",".","LOC_00001230","geneID=LOC_00001230","protein_coding","DES:_Desmin_(Gallus_gallus)",924,0,14.9615,0,4.98716666666667,2.31822041739157
"chr1","EviAnn","gene",142239955,142293764,".","+",".","LOC_00001232","geneID=LOC_00001232","protein_coding","Ptprn:_Receptor-type_tyrosine-protein_phosphatase-like_N_(Mus_musculus)",2865,1.76228,7.55738,6.365,5.22822,2.38631985005283
"chr1","EviAnn","gene",142295265,142318163,".","-",".","LOC_00001233","geneID=LOC_00001233","protein_coding","DNAJB2:_DnaJ_homolog_subfamily_B_member_2_(Homo_sapiens)",934,0,23.1376,0,7.71253333333333,2.9472048195594
"chr1","EviAnn","gene",142325234,142341223,".","-",".","LOC_00001234","geneID=LOC_00001234","protein_coding","DNAJB2:_DnaJ_homolog_subfamily_B_member_2_(Homo_sapiens)",1161,4.78498,0,0,1.59499333333333,0.673550393904226
"chr1","EviAnn","gene",142456944,142480790,".","+",".","LOC_00001237","geneID=LOC_00001237","protein_coding","Tuba4a:_Tubulin_alpha-4A_chain_(Rattus_norvegicus)",1347,84.6381,28.9915,131.572,81.7338666666667,6.35286208204855
"chr1","EviAnn","gene",142464754,142481118,".","-",".","LOC_00001238","geneID=LOC_00001238","protein_coding","Stk16:_Serine/threonine-protein_kinase_16_(Mus_musculus)",758.516,32.1696,73.4493,31.1549,45.5912666666667,5.51068558718573
"chr1","EviAnn","gene",142481061,142500596,".","+",".","LOC_00001239","geneID=LOC_00001239","protein_coding","GLB1:_Beta-galactosidase_(Pongo_abelii)",1941,58.9699,36.8622,55.3079,50.38,5.65477921695952
"chr1","EviAnn","gene",142499184,142521773,".","-",".","LOC_00001240","geneID=LOC_00001240","protein_coding","ANKZF1:_tRNA_endonuclease_ANKZF1_(Homo_sapiens)",2103,31.9292,16.8796,35.7971,28.2019666666667,4.81772386748714
"chr1","EviAnn","gene",142545079,142621507,".","+",".","LOC_00001241","geneID=LOC_00001241","protein_coding","abcb6:_ATP-binding_cassette_sub-family_B_member_6_(Xenopus_tropicalis)",1752,3.00019,17.9708,2.57378,7.84825666666667,2.97237222372741
"chr1","EviAnn","gene",142595792,142604715,".","-",".","LOC_00001242","geneID=LOC_00001242","protein_coding","function_unknown",1626,45.6313,145.873,148.239,113.247766666667,6.82333878926747
"chr1","EviAnn","gene",142621107,142634372,".","-",".","LOC_00001243","geneID=LOC_00001243","protein_coding","ZFAND2B:_AN1-type_zinc_finger_protein_2B_(Homo_sapiens)",1086,15.5271,16.0598,0,10.5289666666667,3.39629194929207
"chr1","EviAnn","gene",142634146,142678632,".","+",".","LOC_00001244","geneID=LOC_00001244","protein_coding","Ttll4:_Tubulin_monoglutamylase_TTLL4_(Mus_musculus)",2789.5,0,9.98543,0,3.32847666666667,1.73486205469073
"chr1","EviAnn","gene",142689553,142723795,".","+",".","LOC_00001245","geneID=LOC_00001245","protein_coding","Prkag3:_5'-AMP-activated_protein_kinase_subunit_gamma-3_(Mus_musculus)",1731,6.08097,13.0776,7.82542,8.99466333333333,3.16906928298646
"chr1","EviAnn","gene",142722147,142750030,".","-",".","LOC_00001246","geneID=LOC_00001246","protein_coding","RACGAP1:_Rac_GTPase-activating_protein_1_(Homo_sapiens)",1899,2.74547,4.72025,11.7729,6.41287333333333,2.68097091143634
"chr1","EviAnn","gene",142918727,142989944,".","+",".","LOC_00001249","geneID=LOC_00001249","protein_coding","wnt10a:_Protein_Wnt-10a_(Danio_rerio)",1143,14.6198,4.02242,12.5688,10.4036733333333,3.3790211005709
"chr1","EviAnn","gene",143518339,143536026,".","-",".","LOC_00001260","geneID=LOC_00001260","protein_coding","CNPPD1:_Protein_CNPPD1_(Gallus_gallus)",1264.5,0,3.77557,3.68779,2.48778666666667,1.31486277640988
"chr1","EviAnn","gene",143537425,143557332,".","+",".","LOC_00001261","geneID=LOC_00001261","protein_coding","Retreg2:_Reticulophagy_regulator_2_(Rattus_norvegicus)",873,6.73844,3.20364,8.07938,6.00715333333333,2.58668148930409
"chr1","EviAnn","gene",143561290,143602326,".","-",".","LOC_00001262","geneID=LOC_00001262","protein_coding","STK36:_Serine/threonine-protein_kinase_36_(Homo_sapiens)",3900,15.2832,25.0956,22.8993,21.0927,4.39867187599761
"chr1","EviAnn","gene",143713988,143735812,".","+",".","LOC_00001265","geneID=LOC_00001265","protein_coding","Olfactomedin_(Aquarana_catesbeiana)",1227,22.4345,15.4912,57.8359,31.9205333333333,4.99641285142654
"chr1","EviAnn","gene",143749568,143770754,".","+",".","LOC_00001267","geneID=LOC_00001267","protein_coding","Znf142:_Zinc_finger_protein_142_(Mus_musculus)",4359,2.26826,2.30911,1.53914,2.03883666666667,1.02774620417822
"chr1","EviAnn","gene",143774932,143820499,".","-",".","LOC_00001268","geneID=LOC_00001268","protein_coding","plcd4:_1-phosphatidylinositol_4,5-bisphosphate_phosphodiesterase_delta-4_(Xenopus_laevis)",2283,0,11.5769,0,3.85896666666667,1.94821458209052
"chr1","EviAnn","gene",143850349,143923007,".","+",".","LOC_00001270","geneID=LOC_00001270","protein_coding","USP37:_Ubiquitin_carboxyl-terminal_hydrolase_37_(Gallus_gallus)",2277,2.2535,0,0,0.751166666666667,-0.412795050667884
"chr1","EviAnn","gene",143919358,143970459,".","-",".","LOC_00001271","geneID=LOC_00001271","protein_coding","VIL1:_Villin-1_(Gallus_gallus)",2469,6.1965,11.4456,0,5.8807,2.5559878942489
"chr1","EviAnn","gene",143976312,144022785,".","-",".","LOC_00001272","geneID=LOC_00001272","protein_coding","Ctdsp1:_Carboxy-terminal_domain_RNA_polymerase_II_polypeptide_A_small_phosphatase_1_(Mus_musculus)",1080,10.4195,27.0259,0,12.4818,3.64175409509864
"chr1","EviAnn","gene",144017727,144022005,".","+",".","LOC_00001273","geneID=LOC_00001273","protein_coding","function_unknown",384,0,57.0353,18.9049,25.3134,4.66182939268376
"chr1","EviAnn","gene",144028799,144084549,".","-",".","LOC_00001274","geneID=LOC_00001274","protein_coding","SLC11A1:_Natural_resistance-associated_macrophage_protein_1_(Gallus_gallus)",1510,0,3.23426,0,1.07808666666667,0.108473160042546
"chr1","EviAnn","gene",144151301,144213504,".","+",".","LOC_00001276","geneID=LOC_00001276","protein_coding","PNKD:_Probable_thioesterase_PNKD_(Bos_taurus)",1095,0,4.4306,0,1.47686666666667,0.562539583704772
"chr1","EviAnn","gene",144219513,144228113,".","-",".","LOC_00001277","geneID=LOC_00001277","protein_coding","function_unknown",390,1998.3,1298.64,1123.29,1473.41,10.5249432239708
"chr1","EviAnn","gene",144269406,144299175,".","+",".","LOC_00001279","geneID=LOC_00001279","protein_coding","TMBIM1:_Protein_lifeguard_3_(Homo_sapiens)",795,30.2994,46.1005,19.5997,31.9998666666667,4.99999398875814
"chr1","EviAnn","gene",144296057,144302274,".","-",".","LOC_00001280","geneID=LOC_00001280","protein_coding","function_unknown",483,0,13.2281,13.0456,8.7579,3.13058497681412
"chr1","EviAnn","gene",144323800,144335990,".","-",".","LOC_00001282","geneID=LOC_00001282","protein_coding","Gpbar1:_G-protein_coupled_bile_acid_receptor_1_(Rattus_norvegicus)",1026,55.3746,23.9566,19.0569,32.7960333333333,5.03544942691385
"chr1","EviAnn","gene",144363322,144388768,".","+",".","LOC_00001284","geneID=LOC_00001284","protein_coding","krt18:_Keratin,_type_I_cytoskeletal_18_(Scyliorhinus_stellaris)",1169,0,26.0655,0,8.6885,3.11910712878273
"chr1","EviAnn","gene",144390177,144428408,".","-",".","LOC_00001285","geneID=LOC_00001285","protein_coding","Arpc2:_Actin-related_protein_2/3_complex_subunit_2_(Mus_musculus)",882,19.9607,0,0,6.65356666666667,2.73412790947167
"chr1","EviAnn","gene",144513581,144548600,".","-",".","LOC_00001289","geneID=LOC_00001289","protein_coding","Rufy4:_RUN_and_FYVE_domain-containing_protein_4_(Mus_musculus)",3090,4.87979,7.5743,1.51305,4.65571333333333,2.21900222978602
"chr1","EviAnn","gene",144863624,145011740,".","+",".","LOC_00001292","geneID=LOC_00001292","protein_coding","TNS1:_Tensin-1_(Gallus_gallus)",5336.25,0,10.3963,0,3.46543333333333,1.79303576470377
"chr1","EviAnn","gene",146080055,146141020,".","+",".","LOC_00001294","geneID=LOC_00001294","protein_coding","Igfbp5:_Insulin-like_growth_factor-binding_protein_5_(Mus_musculus)",1005,5.67632,0,0,1.89210666666667,0.919993422257265
"chr1","EviAnn","gene",146203383,146306847,".","+",".","LOC_00001295","geneID=LOC_00001295","protein_coding","IGFBP2:_Insulin-like_growth_factor-binding_protein_2_(Gallus_gallus)",921,0,5.46848,0,1.82282666666667,0.866177381437641
"chr1","EviAnn","gene",146588502,146595516,".","-",".","LOC_00001299","geneID=LOC_00001299","protein_coding","function_unknown",285,145.656,0,0,48.552,5.60145882061735
"chr1","EviAnn","gene",146692180,146727504,".","+",".","LOC_00001302","geneID=LOC_00001302","protein_coding","PECR:_Peroxisomal_trans-2-enoyl-CoA_reductase_(Pongo_abelii)",444.477,34.1167,66.714,97.1033,65.978,6.04391314084395
"chr1","EviAnn","gene",146736508,146796568,".","+",".","LOC_00001303","geneID=LOC_00001303","protein_coding","MAP3K2:_Mitogen-activated_protein_kinase_kinase_kinase_2_(Homo_sapiens)",967.918,106.873,122.484,85.0665,104.807833333333,6.71160273765029
"chr1","EviAnn","gene",146797059,146827138,".","+",".","LOC_00001304","geneID=LOC_00001304","protein_coding","ERCC3:_General_transcription_and_DNA_repair_factor_IIH_helicase/translocase_subunit_XPB_(Macaca_fascicularis)",2282.4,0,2.04925,1.97379,1.34101333333333,0.423323581640783
"chr1","EviAnn","gene",146850650,146902020,".","+",".","LOC_00001305","geneID=LOC_00001305","protein_coding","CYP27C1:_Cytochrome_P450_27C1_(Homo_sapiens)",540,12.7488,0,44.2249,18.9912333333333,4.2472616952724
"chr1","EviAnn","gene",146911888,147105489,".","+",".","LOC_00001306","geneID=LOC_00001306","protein_coding","BIN1:_Myc_box-dependent-interacting_protein_1_(Homo_sapiens)",1180.25,0,0,3.52468,1.17489333333333,0.232529782784816
"chr1","EviAnn","gene",147715627,147739565,".","-",".","LOC_00001309","geneID=LOC_00001309","protein_coding","CFDP2:_Craniofacial_development_protein_2_(Tragulus_javanicus)",2091,185.138,112.756,179.429,159.107666666667,7.31385954395717
"chr1","EviAnn","gene",147724701,147757225,".","+",".","LOC_00001308","geneID=LOC_00001308","protein_coding","function_unknown",312,987.858,677.009,217.238,627.368333333333,9.29316890018682
"chr1","EviAnn","gene",150648833,150727080,".","+",".","LOC_00001312","geneID=LOC_00001312","protein_coding","MRAS:_Ras-related_protein_M-Ras_(Homo_sapiens)",475,0,0,11.3332,3.77773333333333,1.91752086682535
"chr1","EviAnn","gene",150751376,150765208,".","+",".","LOC_00001313","geneID=LOC_00001313","protein_coding","tmem177:_Transmembrane_protein_177_(Xenopus_laevis)",936,0,5.3602,0,1.78673333333333,0.837324330862101
"chr1","EviAnn","gene",150760768,150768168,".","-",".","LOC_00001315","geneID=LOC_00001315","protein_coding","Fibrinogen-like_protein_1-like_protein_(Gallus_gallus)",822,123.464,138.812,187.844,150.04,7.22920335788675
"chr1","EviAnn","gene",150787834,150834336,".","-",".","LOC_00001316","geneID=LOC_00001316","protein_coding","Fibrinogen-like_protein_1-like_protein_(Gallus_gallus)",837,14.1998,43.162,30.6002,29.3206666666667,4.87384600142047
"chr1","EviAnn","gene",150834440,150979211,".","+",".","LOC_00001317","geneID=LOC_00001317","protein_coding","PTPN4:_Tyrosine-protein_phosphatase_non-receptor_type_4_(Homo_sapiens)",1979.6,0,0,2.19796,0.732653333333333,-0.448797369359733
"chr1","EviAnn","gene",150983661,151091581,".","+",".","LOC_00001318","geneID=LOC_00001318","protein_coding","Epb41l5:_Band_4.1-like_protein_5_(Mus_musculus)",1511.14,0,12.6757,3.01482,5.23017333333333,2.38685875966469
"chr1","EviAnn","gene",151079433,151084400,".","+",".","LOC_00001319","geneID=LOC_00001319","protein_coding","function_unknown",132,0,240.398,0,80.1326666666667,6.32431858259816
"chr1","EviAnn","gene",151091940,151121882,".","-",".","LOC_00001320","geneID=LOC_00001320","protein_coding","LZTR1:_Leucine-zipper-like_transcriptional_regulator_1_(Pongo_abelii)",1356,63.9978,6.89702,27.4824,32.7924066666667,5.03528988129818
"chr1","EviAnn","gene",152384419,152402204,".","-",".","LOC_00001331","geneID=LOC_00001331","protein_coding","myoM:_Myosin-M_heavy_chain_(Dictyostelium_discoideum)",927,12.5186,8.17846,26.9485,15.8818533333333,3.98930737253157
"chr1","EviAnn","gene",152507222,152540026,".","-",".","LOC_00001332","geneID=LOC_00001332","protein_coding","Iqcb1:_IQ_calmodulin-binding_motif-containing_protein_1_(Mus_musculus)",1423.8,0,2.4996,0,0.8332,-0.263265255508802
"chr1","EviAnn","gene",152937196,152947539,".","-",".","LOC_00001338","geneID=LOC_00001338","protein_coding","function_unknown",972,351.557,361.2,286.326,333.027666666667,8.37949822564417
"chr1","EviAnn","gene",152947680,153075824,".","+",".","LOC_00001339","geneID=LOC_00001339","protein_coding","Slc49a4:_Solute_carrier_family_49_member_4_(Rattus_norvegicus)",1102.67,0,37.9074,12.4606,16.7893333333333,4.06947304012424
