"Chromosome","Source","Type","Start","Stop","Score","Strand","Phase","Name","GeneID","BioType","Function","Length","SRR2889295","SRR2889296","SRR2889297","Mmean","value"
"NC_052532.1","Gnomon","gene",84369729,84379234,".","-",".","gene-TIPRL","Name=TIPRL","protein_coding","Dbxref=CGNC:11345,GeneID:418374",782.886,24.519,18.2752,21.1242,21.3061333333333,4.41319688946345
"NC_052532.1","Gnomon","gene",84379296,84391536,".","+",".","gene-GPR161","Name=GPR161","protein_coding","Dbxref=CGNC:11346,GeneID:418375",1578,1.85932,3.34289,1.91875,2.37365333333333,1.24710924803761
"NC_052532.1","Gnomon","gene",84392570,84412202,".","+",".","gene-TTF2","Name=TTF2","protein_coding","Dbxref=CGNC:11348,GeneID:418376",3537,1.46586,1.67324,1.12349,1.42086333333333,0.506767794690241
"NC_052532.1","Gnomon","gene",84417582,84426149,".","-",".","gene-CPOX","Name=CPOX","protein_coding","Dbxref=CGNC:11339,GeneID:418377",1215,70.5643,66.0065,55.2619,63.9442333333333,5.99874235365759
"NC_052532.1","BestRefSeq%2CGnomon","gene",84467578,84512995,".","+",".","gene-ST3GAL6","Name=ST3GAL6","protein_coding","Dbxref=CGNC:11351,GeneID:395138",1002.07,4.14633,1.64492,2.75913,2.85012666666667,1.51102603763213
"NC_052532.1","BestRefSeq%2CGnomon","gene",84511722,84600852,".","-",".","gene-COL8A1","Name=COL8A1","protein_coding","Dbxref=CGNC:11352,GeneID:418378",2220,0.085591,0.512934,0.612651,0.403725333333333,-1.3085539776561
"NC_052532.1","BestRefSeq%2CGnomon","gene",84520934,84831364,".","+",".","gene-DCBLD2","Name=DCBLD2","protein_coding","Dbxref=CGNC:50750,GeneID:418379",2037.88,8.72611,8.65814,7.53743,8.30722666666667,3.05436691958967
"NC_052532.1","BestRefSeq%2CGnomon","gene",84840650,84850424,".","-",".","gene-TMEM30CP","Name=TMEM30CP","protein_coding","Dbxref=CGNC:50751,GeneID:418380",783,2.78575,7.48562,4.56957,4.94698,2.30654806687896
"NC_052532.1","BestRefSeq%2CGnomon","gene",84851473,85078166,".","-",".","gene-CMSS1","Name=CMSS1","protein_coding","Dbxref=CGNC:11363,GeneID:418381",972,2.36346,1.93162,2.76802,2.35436666666667,1.23533902173043
"NC_052532.1","Gnomon","gene",84879277,85076472,".","+",".","gene-FILIP1L","Name=FILIP1L","protein_coding","Dbxref=CGNC:11367,GeneID:769163",3636,0.915613,1.16253,1.14357,1.07390433333333,0.102865479382059
"NC_052532.1","BestRefSeq%2CGnomon","gene",85075395,85109306,".","+",".","gene-TBC1D23","Name=TBC1D23","protein_coding","Dbxref=CGNC:11369,GeneID:418383",2085,4.11972,4.02338,3.83425,3.99245,1.99727433995868
"NC_052532.1","Gnomon","gene",85109618,85118330,".","+",".","gene-NIT2","Name=NIT2","protein_coding","Dbxref=CGNC:11371,GeneID:418386",849,62.8562,61.276,65.7719,63.3013666666667,5.9841647424389
"NC_052532.1","Gnomon","gene",85119686,85142435,".","-",".","gene-TOMM70","Name=TOMM70","protein_coding","Dbxref=CGNC:11379,GeneID:418387",1752,8.06854,7.61747,7.0106,7.56553666666667,2.91944242465974
"NC_052532.1","BestRefSeq%2CGnomon","gene",85168885,85189819,".","+",".","gene-TMEM45B","Name=TMEM45B","protein_coding","Dbxref=CGNC:11385,GeneID:418389",828,0.520407,0.259927,0.266953,0.349095666666667,-1.51830564609555
"NC_052532.1","Gnomon","gene",85193760,85218187,".","+",".","gene-ADGRG7","Name=ADGRG7","protein_coding","Dbxref=CGNC:50753,GeneID:418390",2058.75,0,0.119312,0,0.0397706666666667,-4.65215144385909
"NC_052532.1","Gnomon","gene",85220974,85239450,".","+",".","gene-TFG","Name=TFG","protein_coding","Dbxref=CGNC:11390,GeneID:418391",1129.5,16.4222,15.5649,19.9639,17.317,4.11411711386654
"NC_052532.1","Gnomon","gene",85242431,85374423,".","-",".","gene-ABI3BP","Name=ABI3BP","protein_coding","Dbxref=CGNC:11397,GeneID:769237",4183.96,8.74906,5.69269,7.01031,7.15068666666667,2.83808178776908
"NC_052532.1","BestRefSeq%2CGnomon","gene",85467819,85523893,".","-",".","gene-IMPG2","Name=IMPG2","protein_coding","Dbxref=CGNC:11408,GeneID:418393",4002,0.092079,0.091967,0.094086,0.0927106666666667,-3.43112085457218
"NC_052532.1","Gnomon","gene",85521970,85562287,".","-",".","gene-SENP7","Name=SENP7","protein_coding","Dbxref=CGNC:11409,GeneID:769280",2907.36,2.12151,1.86542,1.98744,1.99145666666667,0.993824087552829
"NC_052532.1","BestRefSeq","gene",85567309,85573361,".","-",".","gene-TXNL4B","Name=TXNL4B","protein_coding","Dbxref=CGNC:11413,GeneID:418396",450,5.24973,6.41105,4.21482,5.29186666666667,2.40377671207727
"NC_052532.1","Gnomon","gene",85569359,85572350,".","+",".","gene-TRMT10C","Name=TRMT10C","protein_coding","Dbxref=CGNC:11414,GeneID:418397",1287,4.51122,4.03993,6.21186,4.92100333333333,2.29895249370476
"NC_052532.1","BestRefSeq%2CGnomon","gene",85573040,85583069,".","+",".","gene-PCNP","Name=PCNP","protein_coding","Dbxref=CGNC:11416,GeneID:418398",562.379,14.0587,12.4412,11.1935,12.5644666666667,3.65127752824796
"NC_052532.1","BestRefSeq%2CGnomon","gene",85582269,85603050,".","-",".","gene-ZBTB11","Name=ZBTB11","protein_coding","Dbxref=CGNC:11420,GeneID:418400",3138,2.37332,3.25936,2.80569,2.81279,1.49200184654957
"NC_052532.1","BestRefSeq","gene",85606295,85610456,".","-",".","gene-RPL24","Name=RPL24","protein_coding","Dbxref=CGNC:50756,GeneID:418401",474,596.902,647.713,653.577,632.730666666667,9.30544771067213
"NC_052532.1","Gnomon","gene",85610512,85627641,".","+",".","gene-CEP97","Name=CEP97","protein_coding","Dbxref=CGNC:11426,GeneID:418402",2484,0.303711,0.216404,0.369159,0.296424666666667,-1.75426258989885
"NC_052532.1","Gnomon","gene",85632308,85651493,".","+",".","gene-NXPE3","Name=NXPE3","protein_coding","Dbxref=CGNC:11428,GeneID:418403",1686,1.84422,1.49668,1.88688,1.74259333333333,0.801235928937954
"NC_052532.1","BestRefSeq%2CGnomon","gene",85658140,85674660,".","+",".","gene-NFKBIZ","Name=NFKBIZ","protein_coding","Dbxref=CGNC:11430,GeneID:418404",1857,2.28242,2.5906,2.12245,2.33182333333333,1.22145848931938
"NC_052532.1","BestRefSeq","gene",86750515,86867487,".","+",".","gene-ALCAM","Name=ALCAM","protein_coding","Dbxref=CGNC:11432,GeneID:396092",1767,2.29961,2.07816,1.45634,1.94470333333333,0.959550087256177
"NC_052532.1","Gnomon","gene",86890885,87014636,".","-",".","gene-CBLB","Name=CBLB","protein_coding","Dbxref=CGNC:11434,GeneID:418406",3078,2.72462,2.2048,2.79255,2.57399,1.36400644867189
"NC_052532.1","Gnomon","gene",87457459,87598702,".","+",".","gene-BBX","Name=BBX","protein_coding","Dbxref=CGNC:11436,GeneID:418407",2715.89,2.27956,2.09992,2.02092,2.13346666666667,1.09319957001389
"NC_052532.1","BestRefSeq%2CGnomon","gene",87642118,87662889,".","-",".","gene-CD47","Name=CD47","protein_coding","Dbxref=CGNC:11437,GeneID:418408",939.845,150.231,127.214,118.264,131.903,7.04333356737331
"NC_052532.1","Gnomon","gene",87679990,87706027,".","-",".","gene-IFT57","Name=IFT57","protein_coding","Dbxref=CGNC:11438,GeneID:418409",1425,6.80019,5.54477,9.8016,7.38218666666667,2.8840482181673
"NC_052532.1","Gnomon","gene",87696608,87731926,".","+",".","gene-HHLA2","Name=HHLA2","protein_coding","Dbxref=CGNC:62753,GeneID:107054979",1087.27,59.9522,80.3043,58.2304,66.1623,6.04793748267524
"NC_052532.1","BestRefSeq%2CGnomon","gene",87708813,87755395,".","-",".","gene-MYH15","Name=MYH15","protein_coding","Dbxref=CGNC:49365,GeneID:395534",5814,2.63105,3.25348,2.33569,2.74007333333333,1.45421450494514
"NC_052532.1","BestRefSeq%2CGnomon","gene",87775732,87809698,".","-",".","gene-KIAA1524","Name=KIAA1524","protein_coding","Dbxref=CGNC:11440,GeneID:418410",2334,0.811323,0.337215,0.828287,0.658941666666667,-0.601777339723308
"NC_052532.1","Gnomon","gene",87806348,87808020,".","+",".","gene-LOC107049176","Name=LOC107049176","protein_coding","Dbxref=CGNC:72197,GeneID:107049176",1056,0.780134,0.882747,0.885234,0.849371666666667,-0.235532110809136
"NC_052532.1","BestRefSeq%2CGnomon","gene",87882698,87897067,".","-",".","gene-HJURP","Name=HJURP","protein_coding","Dbxref=CGNC:50757,GeneID:418413",2115,0.180309,0.180095,0.46098,0.273794666666667,-1.86883375073308
"NC_052532.1","Gnomon","gene",88018867,88028457,".","+",".","gene-LOC418414","Name=LOC418414","protein_coding","Dbxref=CGNC:50758,GeneID:418414",363,197.636,150.173,186.291,178.033333333333,7.47600357328362
"NC_052532.1","Gnomon","gene",88441679,88503954,".","+",".","gene-NECTIN3","Name=NECTIN3","protein_coding","Dbxref=CGNC:11445,GeneID:418415",1548,4.55784,4.02355,4.53469,4.37202666666667,2.12830220058677
"NC_052532.1","Gnomon","gene",88617676,88643265,".","+",".","gene-PLCXD2","Name=PLCXD2","protein_coding","Dbxref=CGNC:50760,GeneID:418417",876,0.486204,0.293482,0.603201,0.460962333333333,-1.11727922651768
"NC_052532.1","Gnomon","gene",88648980,88762161,".","+",".","gene-PHLDB2","Name=PHLDB2","protein_coding","Dbxref=CGNC:50761,GeneID:418418",3467.95,16.139,15.1671,16.3004,15.8688333333333,3.98812416092531
"NC_052532.1","Gnomon","gene",88766199,88774791,".","+",".","gene-ABHD10","Name=ABHD10","protein_coding","Dbxref=CGNC:11454,GeneID:418419",894,8.06666,6.63597,6.32588,7.00950333333333,2.80931222399025
"NC_052532.1","Gnomon","gene",88802294,88839530,".","+",".","gene-TMPRSS7","Name=TMPRSS7","protein_coding","Dbxref=CGNC:11463,GeneID:769974",2447,0,0,0.320384,0.106794666666667,-3.227088494357
"NC_052532.1","BestRefSeq%2CGnomon","gene",88866303,88885792,".","+",".","gene-C1H3ORF52","Name=C1H3ORF52","protein_coding","Dbxref=CGNC:21359,GeneID:418422",702,2.87221,1.27524,1.96668,2.03804333333333,1.02718472673458
"NC_052532.1","Gnomon","gene",88897015,88908893,".","+",".","gene-LOC770026","Name=LOC770026","protein_coding","Dbxref=CGNC:55722,GeneID:770026",1053,0.782714,1.56369,0.601526,0.982643333333333,-0.0252602333613976
"NC_052532.1","BestRefSeq%2CGnomon","gene",88913076,88921182,".","+",".","gene-CD200L","Name=CD200L","protein_coding","Dbxref=GeneID:418424",1224,2.32308,2.64446,1.7614,2.24298,1.16541675638965
"NC_052532.1","Gnomon","gene",88924803,88930865,".","+",".","gene-LOC121110262","Name=LOC121110262","protein_coding","Dbxref=CGNC:90125,GeneID:121110262",867,1.94216,4.94025,0.257926,2.380112,1.25102946346716
"NC_052532.1","BestRefSeq%2CGnomon","gene",88935254,88979592,".","+",".","gene-CD200","Name=CD200","protein_coding","Dbxref=GeneID:418425",765,4.30007,2.86372,4.11958,3.76112333333333,1.91116361546383
"NC_052532.1","Gnomon","gene",88973952,88985439,".","-",".","gene-BTLA","Name=BTLA","protein_coding","Dbxref=CGNC:50765,GeneID:418426",480,0.53097,0,0,0.17699,-2.49826024507607
"NC_052532.1","Gnomon","gene",88992837,88999467,".","-",".","gene-CGGBP1","Name=CGGBP1","protein_coding","Dbxref=CGNC:11472,GeneID:770224",504,8.91742,5.93968,5.10538,6.65416,2.73425655639681
"NC_052532.1","Gnomon","gene",88999908,89037949,".","+",".","gene-ZNF654","Name=ZNF654","protein_coding","Dbxref=CGNC:15797,GeneID:418428",2811.34,1.26548,1.46584,1.56508,1.43213333333333,0.518165815496069
"NC_052532.1","Gnomon","gene",89038209,89045455,".","+",".","gene-C3orf38","Name=C3orf38","protein_coding","Dbxref=CGNC:11473,GeneID:418429",927,3.40851,2.68264,3.49474,3.19529666666667,1.67594988411731
"NC_052532.1","BestRefSeq%2CGnomon","gene",89382956,89604171,".","+",".","gene-EPHA3","Name=EPHA3","protein_coding","Dbxref=CGNC:11474,GeneID:396402",2736,0.753952,0.479209,1.29469,0.842617,-0.247051071975225
"NC_052532.1","Gnomon","gene",89697125,89700658,".","+",".","gene-LOC124417273","Name=LOC124417273","protein_coding","Dbxref=GeneID:124417273",1056,2.9255,0.584451,0.774001,1.427984,0.513979814626136
"NC_052532.1","Gnomon","gene",89858447,89891089,".","-",".","gene-PROS1","Name=PROS1","protein_coding","Dbxref=CGNC:11480,GeneID:418430",1998,87.702,89.8957,92.4423,90.0133333333333,6.49206681309784
"NC_052532.1","Gnomon","gene",89891671,89940839,".","+",".","gene-ARL13B","Name=ARL13B","protein_coding","Dbxref=CGNC:11483,GeneID:418431",1209,1.6697,1.56617,1.46324,1.56637,0.647425039011285
"NC_052532.1","Gnomon","gene",89942952,89962577,".","+",".","gene-NSUN3","Name=NSUN3","protein_coding","Dbxref=CGNC:11485,GeneID:418432",1047.97,2.36124,5.71509,3.08527,3.72053333333333,1.89550944450632
"NC_052532.1","Gnomon","gene",90900356,91399201,".","+",".","gene-EPHA6","Name=EPHA6","protein_coding","Dbxref=CGNC:49002,GeneID:374008",2986.12,0,0.061416,0,0.020472,-5.61020413728473
"NC_052532.1","BestRefSeq%2CGnomon","gene",91401326,91420020,".","+",".","gene-ARL6","Name=ARL6","protein_coding","Dbxref=CGNC:50767,GeneID:418433",561,1.70974,2.5622,0.439912,1.57061733333333,0.651331723884538
"NC_052532.1","Gnomon","gene",91430504,91522904,".","+",".","gene-CRYBG3","Name=CRYBG3","protein_coding","Dbxref=CGNC:50769,GeneID:418437",7247,3.95024,3.30849,4.10025,3.78632666666667,1.92079888543398
"NC_052532.1","BestRefSeq%2CGnomon","gene",91509788,91536351,".","-",".","gene-MINA","Name=MINA","protein_coding","Dbxref=CGNC:50768,GeneID:418436",1539,4.20501,5.60017,5.60727,5.13748333333333,2.36106180851085
"NC_052532.1","Gnomon","gene",91598485,91679266,".","-",".","gene-DCAF6","Name=DCAF6","protein_coding","Dbxref=CGNC:11504,GeneID:418438",2586.93,15.0544,13.6369,14.8478,14.5130333333333,3.85927717994321
"NC_052532.1","BestRefSeq","gene",91679817,91686573,".","+",".","gene-MPC2","Name=MPC2","protein_coding","Dbxref=CGNC:11506,GeneID:768451",402,237.527,200.675,296.556,244.919333333333,7.93616285099073
"NC_052532.1","Gnomon","gene",91687770,91725260,".","-",".","gene-MPZL1","Name=MPZL1","protein_coding","Dbxref=CGNC:11507,GeneID:418441",819.032,11.3378,11.67,10.3278,11.1118666666667,3.47402928825983
"NC_052532.1","BestRefSeq%2CGnomon","gene",91728337,91763520,".","-",".","gene-RCSD1","Name=RCSD1","protein_coding","Dbxref=CGNC:50771,GeneID:418443",992.452,8.59646,5.11752,5.20826,6.30741333333333,2.65704847806575
"NC_052532.1","BestRefSeq","gene",91771934,91776923,".","+",".","gene-CREG1","Name=CREG1","protein_coding","Dbxref=CGNC:13786,GeneID:768680",579,16.797,25.3762,24.4471,22.2067666666667,4.4729274448392
"NC_052532.1","BestRefSeq%2CGnomon","gene",91785690,91832118,".","+",".","gene-CD247","Name=CD247","protein_coding","Dbxref=CGNC:11510,GeneID:395911",490,0,0.499153,0.573541,0.357564666666667,-1.48372391357669
"NC_052532.1","BestRefSeq%2CGnomon","gene",91832511,91954337,".","-",".","gene-POU2F1","Name=POU2F1","protein_coding","Dbxref=CGNC:49816,GeneID:396463",1951.71,4.62037,2.96051,2.95568,3.51218666666667,1.81236952366532
"NC_052532.1","Gnomon","gene",91956564,91991211,".","-",".","gene-DUSP27","Name=DUSP27","protein_coding","Dbxref=CGNC:11519,GeneID:418444",3471,0.053391,0.74657,0.109125,0.303028666666667,-1.72247381504535
"NC_052532.1","Gnomon","gene",92003226,92024853,".","-",".","gene-MAEL","Name=MAEL","protein_coding","Dbxref=CGNC:13785,GeneID:418446",1131,1.26132,2.94392,5.03032,3.07852,1.6222369412368
"NC_052532.1","Gnomon","gene",92023194,92061657,".","+",".","gene-ILDR2","Name=ILDR2","protein_coding","Dbxref=CGNC:11522,GeneID:418447",2418,9.61037,14.9836,12.7815,12.45849,3.6390573156149
"NC_052532.1","BestRefSeq%2CGnomon","gene",92064434,92114396,".","-",".","gene-ZFP92","Name=ZFP92","protein_coding","Dbxref=CGNC:50772,GeneID:418448",972,7.30523,12.8774,9.91095,10.0311933333333,3.32642133729552
"NC_052532.1","Gnomon","gene",92174342,92240137,".","+",".","gene-PTGFRN","Name=PTGFRN","protein_coding","Dbxref=CGNC:11526,GeneID:418449",2859.62,5.10268,5.76089,7.63407,6.16588,2.62430681207085
"NC_052532.1","Gnomon","gene",92239153,92286292,".","+",".","gene-CD101","Name=CD101","protein_coding","Dbxref=CGNC:11529,GeneID:418450",2568,0.14659,0.146413,0.074931,0.122644666666667,-3.0274435967509
"NC_052532.1","Gnomon","gene",92340693,92417929,".","+",".","gene-IGSF3","Name=IGSF3","protein_coding","Dbxref=CGNC:11531,GeneID:418451",3552,0.521218,0.520583,0.42611,0.489303666666667,-1.03119800103528
"NC_052532.1","BestRefSeq%2CGnomon","gene",92418243,92428761,".","-",".","gene-ADPRH","Name=ADPRH","protein_coding","Dbxref=CGNC:50773,GeneID:418452",972.452,9.23389,9.51719,10.1327,9.62792666666667,3.26722515323334
"NC_052532.1","BestRefSeq","gene",92441366,92463833,".","+",".","gene-CD88","Name=CD88","protein_coding","Dbxref=CGNC:11535,GeneID:768950",945,2.22117,2.21875,1.82171,2.08721,1.06157576135877
"NC_052532.1","BestRefSeq%2CGnomon","gene",92446508,92471310,".","-",".","gene-TIMMDC1","Name=TIMMDC1","protein_coding","Dbxref=CGNC:50774,GeneID:418453",699,18.6101,15.0653,19.1149,17.5967666666667,4.13723845883515
"NC_052532.1","BestRefSeq","gene",92472244,92487850,".","-",".","gene-POGLUT1","Name=POGLUT1","protein_coding","Dbxref=CGNC:50775,GeneID:418455",1179,6.35727,4.29061,6.51126,5.71971333333333,2.5159428422935
"NC_052532.1","Gnomon","gene",92487874,92570875,".","+",".","gene-BCL9","Name=BCL9","protein_coding","Dbxref=CGNC:11542,GeneID:418456",4269,2.5835,2.70936,2.37816,2.55700666666667,1.35445592200092
"NC_052532.1","BestRefSeq%2CGnomon","gene",92577112,92584338,".","-",".","gene-ACP6","Name=ACP6","protein_coding","Dbxref=CGNC:11543,GeneID:418458",1248.38,12.2365,13.2921,11.2153,12.2479666666667,3.61447035649053
"NC_052532.1","BestRefSeq%2CGnomon","gene",92598058,92618897,".","-",".","gene-GJA5","Name=GJA5","protein_coding","Dbxref=CGNC:49840,GeneID:396502",1110,10.8626,10.4826,10.7511,10.6987666666667,3.41937258997749
"NC_052532.1","BestRefSeq","gene",92655355,92665699,".","+",".","gene-GJA8","Name=GJA8","protein_coding","Dbxref=CGNC:11546,GeneID:395846",1203,0,0.167728,0,0.0559093333333333,-4.16076704749809
"NC_052532.1","BestRefSeq%2CGnomon","gene",92666478,92689641,".","+",".","gene-GPR89A","Name=GPR89A","protein_coding","Dbxref=CGNC:50776,GeneID:418459",1293,4.33289,1.8192,3.01042,3.05417,1.61078036708928
"NC_052532.1","Gnomon","gene",92687200,92696365,".","-",".","gene-PDZK1P1","Name=PDZK1P1","protein_coding","Dbxref=CGNC:11550,GeneID:418460",1566,1.75003,2.49714,1.61718,1.95478333333333,0.96700870919597
"NC_052532.1","Gnomon","gene",92748426,92859828,".","-",".","gene-HTR1F","Name=HTR1F","protein_coding","Dbxref=CGNC:11551,GeneID:427963",1101,0.185847,0,0,0.061949,-4.01277519565235
"NC_052532.1","BestRefSeq","gene",93038898,93050442,".","-",".","gene-CHMP2B","Name=CHMP2B","protein_coding","Dbxref=CGNC:11553,GeneID:418461",645,16.7113,12.4323,18.2722,15.8052666666667,3.98233347150479
"NC_052532.1","Gnomon","gene",93119255,93214875,".","+",".","gene-VGLL3","Name=VGLL3","protein_coding","Dbxref=CGNC:11554,GeneID:418462",777,0.562444,0,0.288633,0.283692333333333,-1.81760093197842
"NC_052532.1","Gnomon","gene",95263178,95445954,".","+",".","gene-GBE1","Name=GBE1","protein_coding","Dbxref=CGNC:11562,GeneID:427964",2067,23.1941,22.0082,20.5072,21.9031666666667,4.45306755850516
"NC_052532.1","Gnomon","gene",96051998,96759720,".","+",".","gene-ROBO1","Name=ROBO1","protein_coding","Dbxref=CGNC:49246,GeneID:395292",4764.2,21.3735,13.945,15.7014,17.0066333333333,4.08802566539892
"NC_052532.1","Gnomon","gene",97041297,97503230,".","-",".","gene-ROBO2","Name=ROBO2","protein_coding","Dbxref=CGNC:49245,GeneID:395291",4395,0.877414,1.0927,1.51013,1.16008133333333,0.214225956286671
"NC_052532.1","Gnomon","gene",98150669,98171582,".","-",".","gene-LIPI","Name=LIPI","protein_coding","Dbxref=CGNC:11680,GeneID:418466",1353.84,14.2545,8.91867,10.9128,11.36199,3.50614363322456
"NC_052532.1","Gnomon","gene",98171623,98179489,".","+",".","gene-RBM11","Name=RBM11","protein_coding","Dbxref=CGNC:13783,GeneID:418467",771,2.83921,1.98537,3.20559,2.67672333333333,1.4204680294325
"NC_052532.1","Gnomon","gene",98180537,98213412,".","+",".","gene-ABCC13","Name=ABCC13","protein_coding","Dbxref=CGNC:50778,GeneID:418468",3486.74,2.28501,3.10695,2.81978,2.73724666666667,1.45272544885775
"NC_052532.1","BestRefSeq","gene",98217176,98224856,".","-",".","gene-HSPA13","Name=HSPA13","protein_coding","Dbxref=CGNC:13782,GeneID:418469",1419,1.95207,2.50691,3.13991,2.53296333333333,1.34082619303895
"NC_052532.1","BestRefSeq%2CGnomon","gene",98252115,98402329,".","-",".","gene-SAMSN1","Name=SAMSN1","protein_coding","Dbxref=CGNC:11694,GeneID:418470",1122,0.363698,0.181645,0.372579,0.305974,-1.70851902910904
"NC_052532.1","Gnomon","gene",98452594,98523447,".","-",".","gene-NRIP1","Name=NRIP1","protein_coding","Dbxref=CGNC:68846,GeneID:101749375",3468,5.6646,6.19145,6.28036,6.04547,2.59585450495176
"NC_052532.1","Gnomon","gene",98743059,98833244,".","+",".","gene-USP25","Name=USP25","protein_coding","Dbxref=CGNC:11706,GeneID:418471",3144,4.02657,3.54855,3.68889,3.75467,1.90868611405519
